target name	accession	query name	E-value	description of target								"AAA domain, putative AbiEii toxin, Type IV TA system"				17	
WP_079276404.1	PF01048.26	PNP_UDP_1	1.50E-15	Phosphorylase superfamily													
WP_071576120.1	PF00072.30	Response_reg	9.10E-07	Response regulator receiver domain													
WP_051189215.1	PF24838.1	8xMP	6.40E-03	Octameric membrane protein family (8xMP)													
WP_124173670.1	PF11992.13	TgpA_N	6.00E-03	TgpA N-terminal domain													
WP_071538014.1	PF00722.28	Glyco_hydro_16	7.90E-31	Glycosyl hydrolases family 16													
WP_079276403.1	PF04488.21	Gly_transf_sug	9.70E-07	Glycosyltransferase sugar-binding region containing DXD motif													
WP_196648960.1	PF16861.10	Carbam_trans_C	8.80E-54	Carbamoyltransferase C-terminus													
WP_019818069.1	PF03050.20	DDE_Tnp_IS66	7.30E-104	Transposase IS66 family													
WP_019719038.1	PF05717.18	TnpB_IS66	3.60E-27	IS66 Orf2 like protein													
WP_019818068.1	PF01527.26	HTH_Tnp_1	3.20E-09	Transposase													
WP_043175062.1	PF11726.14	YagK_YfjJ_C	4.90E-45	YagK/YfjJ C-terminal domain													
WP_086009382.1	PF00665.32	rve	3.60E-29	Integrase core domain													
WP_042912222.1	PF03483.22	B3_4	1.40E-72	B3/4 domain													
WP_270173095.1	PF07724.20	AAA_2	8.50E-43	AAA domain (Cdc48 subfamily)													
WP_126555896.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_126555892.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_023120001.1	PF13195.11	DUF4011	2.10E-50	Protein of unknown function (DUF4011)													
WP_126555388.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_368373501.1	PF05101.18	VirB3	2.00E-07	"Type IV secretory pathway, VirB3-like protein"													
WP_273685213.1	PF02481.20	DNA_processg_A	2.70E-35	DNA recombination-mediator protein A													
WP_273656784.1	PF05860.19	TPS	3.10E-30	TPS secretion domain													
WP_033994676.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_023104477.1	PF00261.25	Tropomyosin	5.70E-03	Tropomyosin													
WP_126709546.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_073669490.1	PF04851.21	ResIII	5.90E-22	"Type III restriction enzyme, res subunit"													
WP_033991216.1	PF01555.24	N6_N4_Mtase	3.10E-42	DNA methylase													
WP_033991215.1	PF10592.14	AIPR	7.90E-31	AIPR protein													
WP_033991213.1	PF00176.29	SNF2-rel_dom	2.40E-31	SNF2-related domain													
WP_073669489.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_305446869.1	PF12128.14	DUF3584	1.00E-112	Protein of unknown function (DUF3584)													
WP_034022751.1	PF00271.37	Helicase_C	4.60E-05	Helicase conserved C-terminal domain													
WP_121412922.1	PF00665.32	rve	3.60E-29	Integrase core domain													
WP_182375712.1	PF13589.12	HATPase_c_3	1.30E-29	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"													
WP_182375708.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_088170718.1	PF13683.12	rve_3	1.80E-31	Integrase core domain													
WP_109353903.1	PF13340.11	DUF4096	8.60E-29	Putative transposase of IS4/5 family (DUF4096)													
WP_340626647.1	PF07669.17	Eco57I	5.90E-22	Eco57I restriction-modification methylase													
WP_340626648.1	PF03235.19	GmrSD_N	1.20E-12	"GmrSD restriction endonuclease, N-terminal domain"													
WP_340626664.1	PF03235.19	GmrSD_N	8.30E-06	"GmrSD restriction endonuclease, N-terminal domain"													
WP_371254745.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_003108861.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_071535006.1	PF00108.29	Thiolase_N	9.50E-07	"Thiolase, N-terminal domain"													
WP_003108859.1	PF13538.12	UvrD_C_2	1.70E-10	UvrD-like helicase C-terminal domain													
WP_121369319.1	PF13683.12	rve_3	1.10E-31	Integrase core domain													
WP_020751056.1	PF00145.23	DNA_methylase	7.10E-58	C-5 cytosine-specific DNA methylase													
WP_371220828.1	PF13589.12	HATPase_c_3	7.50E-17	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"													
WP_102688964.1	PF01609.27	DDE_Tnp_1	3.50E-36	Transposase DDE domain													
WP_020751055.1	PF10593.14	Z1	2.10E-33	Z1 domain													
WP_020751054.1	PF14390.12	DUF4420	7.30E-19	"Putative PD-(D/E)XK family member, (DUF4420)"													
WP_128718682.1	PF00665.32	rve	4.10E-24	Integrase core domain													
WP_023108477.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_023443458.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_003111552.1	PF04828.21	GFA	3.70E-17	Glutathione-dependent formaldehyde-activating enzyme													
WP_394586926.1	PF00012.26	HSP70	1.20E-20	Hsp70 protein													
WP_394586604.1	PF22483.2	Mu-transpos_C_2	4.30E-22	"Mu transposase, C-terminal domain"													
WP_190272220.1	PF01695.23	IstB_IS21	3.50E-78	IstB-like ATP binding protein													
WP_394586928.1	PF00012.26	HSP70	2.30E-06	Hsp70 protein													
WP_394586932.1	PF00580.27	UvrD-helicase	7.70E-09	UvrD/REP helicase N-terminal domain													
WP_394586934.1	PF00580.27	UvrD-helicase	1.40E-07	UvrD/REP helicase N-terminal domain													
WP_124173676.1	PF22483.2	Mu-transpos_C_2	4.30E-22	"Mu transposase, C-terminal domain"													
WP_394586936.1	PF13361.12	UvrD_C	2.10E-13	UvrD-like helicase C-terminal domain													
WP_241510754.1	PF02646.22	RmuC	6.30E-100	RmuC family													
WP_104060030.1	PF13087.12	AAA_12	6.00E-20	AAA domain													
WP_023084150.1	PF05930.18	Phage_AlpA	1.40E-23	Prophage CP4-57 regulatory protein (AlpA)													
WP_153519871.1	PF00665.32	rve	3.90E-27	Integrase core domain													
WP_023084152.1	PF00145.23	DNA_methylase	3.60E-40	C-5 cytosine-specific DNA methylase													
WP_023084155.1	PF00270.35	DEAD	3.80E-07	DEAD/DEAH box helicase													
WP_023084156.1	PF03852.21	Vsr	1.50E-25	DNA mismatch endonuclease Vsr													
WP_023084157.1	PF04471.18	Mrr_cat	1.00E-10	Restriction endonuclease													
WP_023084158.1	PF00589.27	Phage_integrase	3.20E-13	Phage integrase family													
WP_023084159.1	PF09848.15	SLFN-g3_helicase	6.20E-106	"Schlafen group 3, DNA/RNA helicase domain"													
WP_023084161.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_023088225.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_023088236.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_079279367.1	PF07724.20	AAA_2	1.70E-44	AAA domain (Cdc48 subfamily)													
WP_023089241.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_023089244.1	PF01381.28	HTH_3	5.60E-03	Helix-turn-helix													
WP_023089247.1	PF00069.31	Pkinase	2.60E-32	Protein kinase domain													
WP_023089250.1	PF13304.12	AAA_21	1.20E-15	"AAA domain, putative AbiEii toxin, Type IV TA system"													
WP_023089251.1	PF02384.22	N6_Mtase	1.20E-29	N-6 DNA Methylase													
WP_023089252.1	PF12728.13	HTH_17	3.80E-17	Helix-turn-helix domain													
WP_153528692.1	PF00665.32	rve	3.60E-29	Integrase core domain													
WP_023096579.1	PF01580.24	FtsK_SpoIIIE	9.20E-33	FtsK/SpoIIIE family													
WP_023096580.1	PF03235.19	GmrSD_N	2.00E-15	"GmrSD restriction endonuclease, N-terminal domain"													
WP_071534051.1	PF13182.11	DUF4007	3.90E-91	Protein of unknown function (DUF4007)													
WP_023096588.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_226021050.1	PF01527.26	HTH_Tnp_1	3.20E-16	Transposase													
WP_023105230.1	PF09517.16	RE_Eco29kI	5.70E-08	Eco29kI restriction endonuclease													
WP_023109919.1	PF03483.22	B3_4	1.70E-72	B3/4 domain													
WP_023109924.1	PF13087.12	AAA_12	6.30E-19	AAA domain													
WP_023109931.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_079278726.1	PF07724.20	AAA_2	2.40E-44	AAA domain (Cdc48 subfamily)													
WP_023113150.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_023114482.1	PF13020.12	NOV_C	7.60E-18	"Protein NO VEIN, C-terminal"													
WP_079279500.1	PF07724.20	AAA_2	3.90E-44	AAA domain (Cdc48 subfamily)													
WP_023118580.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_023118589.1	PF00702.32	Hydrolase	2.40E-16	haloacid dehalogenase-like hydrolase													
WP_023119999.1	PF13087.12	AAA_12	6.10E-21	AAA domain													
WP_228381148.1	PF07669.17	Eco57I	3.70E-08	Eco57I restriction-modification methylase													
WP_023120007.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_023122019.1	PF05930.18	Phage_AlpA	7.70E-24	Prophage CP4-57 regulatory protein (AlpA)													
WP_023122020.1	PF13166.12	AAA_13	3.10E-13	AAA domain													
WP_031652007.1	PF13020.12	NOV_C	2.40E-03	"Protein NO VEIN, C-terminal"													
WP_031652009.1	PF11726.14	YagK_YfjJ_C	1.60E-43	YagK/YfjJ C-terminal domain													
WP_031652015.1	PF02463.25	SMC_N	1.90E-07	RecF/RecN/SMC N terminal domain													
WP_023122027.1	PF05973.20	Gp49	2.30E-23	Phage derived protein Gp49-like (DUF891)													
WP_023122028.1	PF13744.12	HTH_37	1.90E-24	Helix-turn-helix domain													
WP_023122030.1	PF06666.16	DUF1173	3.40E-33	Protein of unknown function (DUF1173)													
WP_023122037.1	PF02599.21	CsrA	6.20E-23	Global regulator protein family													
WP_023122038.1	PF18897.5	Gp3-like	7.70E-44	Recombination directionality factor-like													
WP_023122039.1	PF09588.16	YqaJ	7.00E-45	YqaJ-like viral recombinase domain													
WP_023122042.1	PF14237.11	GYF_2	2.10E-12	GYF domain 2													
WP_023122043.1	PF06067.16	DUF932	2.40E-73	Domain of unknown function (DUF932)													
WP_023122045.1	PF09848.15	SLFN-g3_helicase	2.50E-104	"Schlafen group 3, DNA/RNA helicase domain"													
WP_023122046.1	PF12643.12	MazG-like	1.80E-19	MazG-like family													
WP_023122047.1	PF13020.12	NOV_C	5.70E-19	"Protein NO VEIN, C-terminal"													
WP_023122048.1	PF16263.11	DUF4917	3.20E-154	Domain of unknown function (DUF4917)													
WP_031652034.1	PF10604.15	Polyketide_cyc2	1.20E-06	Polyketide cyclase / dehydrase and lipid transport													
WP_031652036.1	PF13456.12	RVT_3	4.60E-03	Reverse transcriptase-like													
WP_023122053.1	PF00589.27	Phage_integrase	4.20E-13	Phage integrase family													
WP_194286120.1	PF12128.14	DUF3584	1.20E-65	Protein of unknown function (DUF3584)													
WP_031640101.1	PF12128.14	DUF3584	1.30E-112	Protein of unknown function (DUF3584)													
WP_225895178.1	PF00589.27	Phage_integrase	3.10E-06	Phage integrase family													
WP_023127663.1	PF05930.18	Phage_AlpA	3.90E-21	Prophage CP4-57 regulatory protein (AlpA)													
WP_023127664.1	PF11726.14	YagK_YfjJ_C	1.40E-43	YagK/YfjJ C-terminal domain													
WP_023127665.1	PF00817.25	IMS	5.00E-32	impB/mucB/samB family													
WP_023127666.1	PF00717.28	Peptidase_S24	2.20E-28	Peptidase S24-like													
WP_023127667.1	PF13307.12	Helicase_C_2	1.50E-36	Helicase C-terminal domain													
WP_031759370.1	PF08774.17	VRR_NUC	8.40E-36	VRR-NUC domain													
WP_023127670.1	PF00293.34	NUDIX	5.60E-11	NUDIX domain													
WP_023127671.1	PF00149.33	Metallophos	4.50E-11	Calcineurin-like phosphoesterase													
WP_023127672.1	PF13280.11	WYL	1.10E-13	WYL domain													
WP_023127673.1	PF03747.19	ADP_ribosyl_GH	3.70E-67	ADP-ribosylglycohydrolase													
WP_023127675.1	PF13280.11	WYL	4.00E-12	WYL domain													
WP_023127677.1	PF08747.16	BrxB	1.40E-06	BREX protein BrxB													
WP_023127678.1	PF19557.5	DUF6079	3.10E-03	Family of unknown function (DUF6079)													
WP_023127679.1	PF07669.17	Eco57I	8.20E-15	Eco57I restriction-modification methylase													
WP_023127680.1	PF06067.16	DUF932	2.00E-10	Domain of unknown function (DUF932)													
WP_023127681.1	PF03235.19	GmrSD_N	2.60E-35	"GmrSD restriction endonuclease, N-terminal domain"													
WP_023127682.1	PF13304.12	AAA_21	1.20E-19	"AAA domain, putative AbiEii toxin, Type IV TA system"													
WP_023127683.1	PF14103.11	DUF4276	2.10E-48	Domain of unknown function (DUF4276)													
WP_023127684.1	PF08665.17	PglZ	8.40E-03	PglZ domain													
WP_096314691.1	PF13337.12	BrxL_ATPase	7.90E-131	"Lon-like protease BrxL-like, ATPase domain"													
WP_023127687.1	PF21980.2	MksE	1.70E-32	Condensin complex protein MksE													
WP_049878979.1	PF23947.1	DUF7281	1.90E-07	Domain of unknown function (DUF7281)													
WP_023127691.1	PF04002.20	RadC	8.00E-46	RadC-like JAB domain													
WP_023127692.1	PF18897.5	Gp3-like	2.20E-48	Recombination directionality factor-like													
WP_003291452.1	PF09588.16	YqaJ	7.20E-49	YqaJ-like viral recombinase domain													
WP_003285520.1	PF04014.23	MazE_antitoxin	9.60E-06	"Antidote-toxin recognition MazE, bacterial antitoxin"													
WP_009408500.1	PF01850.27	PIN	5.70E-21	PIN domain													
WP_023127693.1	PF06067.16	DUF932	6.80E-71	Domain of unknown function (DUF932)													
WP_017940252.1	PF13280.11	WYL	4.80E-29	WYL domain													
WP_078463402.1	PF03692.20	CxxCxxCC	2.00E-06	Putative zinc- or iron-chelating domain													
WP_023127699.1	PF01402.27	RHH_1	4.60E-12	"Ribbon-helix-helix protein, copG family"													
WP_078463403.1	PF05016.21	ParE_toxin	7.40E-14	"ParE toxin of type II toxin-antitoxin system, parDE"													
WP_023127700.1	PF00589.27	Phage_integrase	1.20E-13	Phage integrase family													
WP_079279105.1	PF07724.20	AAA_2	4.80E-44	AAA domain (Cdc48 subfamily)													
WP_023128170.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_023128172.1	PF09848.15	SLFN-g3_helicase	5.00E-106	"Schlafen group 3, DNA/RNA helicase domain"													
WP_023128173.1	PF01527.26	HTH_Tnp_1	7.80E-22	Transposase													
WP_049877512.1	PF11726.14	YagK_YfjJ_C	1.00E-07	YagK/YfjJ C-terminal domain													
WP_023128174.1	PF08665.17	PglZ	1.60E-47	PglZ domain													
WP_023116936.1	PF00271.37	Helicase_C	3.90E-25	Helicase conserved C-terminal domain													
WP_023116938.1	PF13175.12	AAA_15	2.50E-13	AAA ATPase domain													
WP_025921116.1	PF01555.24	N6_N4_Mtase	2.50E-06	DNA methylase													
WP_023128175.1	PF02518.31	HATPase_c	7.80E-07	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"													
WP_023116941.1	PF19557.5	DUF6079	0.00E+00	Family of unknown function (DUF6079)													
WP_023116942.1	PF00004.35	AAA	8.20E-06	ATPase family associated with various cellular activities (AAA)													
WP_011927933.1	PF12728.13	HTH_17	3.60E-18	Helix-turn-helix domain													
WP_023128176.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_023128800.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_124135358.1	PF13683.12	rve_3	1.10E-29	Integrase core domain													
WP_101476525.1	PF00665.32	rve	3.60E-29	Integrase core domain													
WP_031636048.1	PF03483.22	B3_4	2.50E-72	B3/4 domain													
WP_078463801.1	PF09823.15	DUF2357	3.70E-07	Domain of unknown function (DUF2357)													
WP_031636058.1	PF20628.3	Dyp_perox_C	3.40E-56	"Dyp-type peroxidase, C-terminal"													
WP_200264823.1	PF13173.12	AAA_14	1.30E-05	AAA domain													
WP_237752443.1	PF02646.22	RmuC	2.10E-14	RmuC family													
WP_031684517.1	PF00589.27	Phage_integrase	5.00E-13	Phage integrase family													
WP_031684520.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_078452240.1	PF07724.20	AAA_2	1.70E-44	AAA domain (Cdc48 subfamily)													
WP_058153475.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_227788657.1	PF12128.14	DUF3584	4.30E-15	Protein of unknown function (DUF3584)													
WP_009684101.1	PF00916.26	Sulfate_transp	1.80E-29	Sulfate permease family													
WP_012316922.1	PF00582.32	Usp	3.30E-13	Universal stress protein family													
WP_009684099.1	PF00293.34	NUDIX	3.10E-16	NUDIX domain													
WP_009684098.1	PF03050.20	DDE_Tnp_IS66	1.50E-105	Transposase IS66 family													
WP_009684097.1	PF05717.18	TnpB_IS66	5.70E-27	IS66 Orf2 like protein													
WP_009684096.1	PF01527.26	HTH_Tnp_1	6.50E-11	Transposase													
WP_193778188.1	PF12128.14	DUF3584	1.20E-89	Protein of unknown function (DUF3584)													
WP_200327640.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_200327641.1	PF00176.29	SNF2-rel_dom	3.40E-64	SNF2-related domain													
WP_124034273.1	PF13353.11	Fer4_12	1.50E-24	4Fe-4S single cluster domain													
WP_124034682.1	PF14464.11	Prok-JAB	6.50E-19	Prokaryotic homologs of the JAB domain													
WP_221410167.1	PF12449.13	DUF3684	7.90E-06	Protein of unknown function (DUF3684)													
WP_125120938.1	PF13683.12	rve_3	2.00E-31	Integrase core domain													
WP_073657686.1	PF07724.20	AAA_2	3.50E-44	AAA domain (Cdc48 subfamily)													
WP_033973769.1	PF13087.12	AAA_12	6.40E-21	AAA domain													
WP_033973765.1	PF05860.19	TPS	1.50E-30	TPS secretion domain													
WP_031667745.1	PF18676.6	MBG_2	2.60E-22	MBG domain (YGX type)													
WP_033973763.1	PF03865.19	ShlB	1.60E-26	Haemolysin secretion/activation protein ShlB/FhaC/HecB													
WP_003143782.1	PF00270.35	DEAD	2.70E-13	DEAD/DEAH box helicase													
WP_023131781.1	PF07669.17	Eco57I	1.20E-06	Eco57I restriction-modification methylase													
WP_232015458.1	PF00176.29	SNF2-rel_dom	9.60E-20	SNF2-related domain													
WP_126453231.1	PF00665.32	rve	3.60E-29	Integrase core domain													
WP_071579580.1	PF11726.14	YagK_YfjJ_C	2.80E-05	YagK/YfjJ C-terminal domain													
WP_071579581.1	PF00012.26	HSP70	2.70E-17	Hsp70 protein													
WP_071579583.1	PF00012.26	HSP70	4.40E-09	Hsp70 protein													
WP_256233520.1	PF01555.24	N6_N4_Mtase	5.60E-19	DNA methylase													
WP_071574275.1	PF00270.35	DEAD	4.20E-23	DEAD/DEAH box helicase													
WP_116271267.1	PF03483.22	B3_4	7.10E-73	B3/4 domain													
WP_241973204.1	PF08463.15	EcoEI_R_C	5.30E-27	EcoEI R protein C-terminal													
WP_011077977.1	PF01695.23	IstB_IS21	2.50E-74	IstB-like ATP binding protein													
WP_041771204.1	PF22483.2	Mu-transpos_C_2	1.00E-20	"Mu transposase, C-terminal domain"													
WP_043096925.1	PF13020.12	NOV_C	7.80E-18	"Protein NO VEIN, C-terminal"													
WP_023081386.1	PF00437.26	T2SSE	6.70E-46	Type II/IV secretion system protein													
WP_033955798.1	PF01609.27	DDE_Tnp_1	1.90E-36	Transposase DDE domain													
WP_250211625.1	PF07728.20	AAA_5	4.10E-10	AAA domain (dynein-related subfamily)													
WP_114012212.1	PF06634.17	DUF1156	7.80E-20	Protein of unknown function (DUF1156)													
WP_074198415.1	PF00271.37	Helicase_C	7.50E-12	Helicase conserved C-terminal domain													
WP_074198414.1	PF14335.11	DUF4391	7.20E-60	Domain of unknown function (DUF4391)													
